"","study_type","study_id","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","prop_female","own_mother","isMeta","isRep","mean_agec","unique","yi","vi","sei","lo","hi","pval","affirm","studyTypePretty","sourcePretty"
"139","MA","Singh2009","Singh et al. (2009)",224,"6-9 mo",16,0.29,0.1263140625,"english",1,"typical","b.no","Singh2009","b.hpp","a.preference","a.tape recording","behavior",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","familiarization","a.native","yes",NA,NA,NA,16,16,224,224,NA,NA,NA,NA,NA,NA,0.375,0.375,"a.no",TRUE,FALSE,6.64542483660131,"Singh2009, #2",0.29,0.1263140625,0.355406897091207,-0.406584718155899,0.986584718155899,0.414519492166314,FALSE,"Meta-analysis","Meta-analysis"
"140","MA","Trainor1996","Trainor et al. (1996)",179,"3-6 mo",60,2.27,0.05480375,"english",1,"typical","a.yes","Trainor1996_2","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,60,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,2.89542483660131,"Trainor1996, #1",2.27,0.05480375,0.234102007680413,1.81116849623787,2.72883150376213,0,TRUE,"Meta-analysis","Meta-analysis"
"141","MA","Trainor1996","Trainor et al. (1996)",179,"3-6 mo",60,1.94,0.049015,"english",1,"typical","a.yes","Trainor1996_2","b.hpp","a.preference","a.tape recording","behavior",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,60,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,2.89542483660131,"Trainor1996, #2",1.94,0.049015,0.221393315165567,1.50607707585756,2.37392292414244,0,TRUE,"Meta-analysis","Meta-analysis"
"142","MA","Werker1989","Werker & McLeod (1989)",154,"3-6 mo",12,3.15,0.3733854167,"english",1,"typical","a.yes","Werker1989_1","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,0.812091503267974,"Werker1989, #1",3.15,0.3733854167,0.611052711883353,1.9523586920531,4.3476413079469,0.000000253579389264402,TRUE,"Meta-analysis","Meta-analysis"
"143","MA","Werker1989","Werker & McLeod (1989)",132,"3-6 mo",16,0.66,0.13180625,"english",1,"typical","a.yes","Werker1989_2_4m.o.","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-1.02124183006536,"Werker1989, #2",0.66,0.13180625,0.363051304914333,-0.0515674821723621,1.37156748217236,0.0690756149887259,FALSE,"Meta-analysis","Meta-analysis"
"144","MA","Werker1989","Werker & McLeod (1989)",132,"3-6 mo",16,0.54,0.12955625,"english",1,"typical","a.yes","Werker1989_2_4m.o.","a.cf","b.affect","b.video recording","other",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-1.02124183006536,"Werker1989, #3",0.54,0.12955625,0.35993923098212,-0.165467929347999,1.245467929348,0.133548815114067,FALSE,"Meta-analysis","Meta-analysis"
"145","MA","Werker1989","Werker & McLeod (1989)",249,"6-9 mo",16,1.27,0.1502015625,"english",1,"typical","a.yes","Werker1989_2_8m.o.","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,8.72875816993464,"Werker1989, #4",1.27,0.1502015625,0.387558463331663,0.510399369966253,2.02960063003375,0.00104944258224715,TRUE,"Meta-analysis","Meta-analysis"
"146","MA","Werker1989","Werker & McLeod (1989)",249,"6-9 mo",16,1.17,0.1463890625,"english",1,"typical","a.yes","Werker1989_2_8m.o.","a.cf","b.affect","b.video recording","other",NA,"within_two","Laboratory living room like setting","unfamiliar female",0,0,NA,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,8.72875816993464,"Werker1989, #5",1.17,0.1463890625,0.382608236320129,0.420101636624157,1.91989836337584,0.00222850646588668,TRUE,"Meta-analysis","Meta-analysis"
"147","MA","Werker1989","Werker & McLeod (1989)",142,"3-6 mo",16,1.15,0.1456640625,"english",1,"typical","a.yes","Werker1989_3","a.cf","b.affect","a.tape recording","other",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-0.187908496732026,"Werker1989, #6",1.15,0.1456640625,0.381659616019301,0.401960898248785,1.89803910175122,0.00258545890379924,TRUE,"Meta-analysis","Meta-analysis"
"148","MA","Werker1994","Werker et al. (1994)",142,"3-6 mo",10,0.62,0.20961,"english",1,"typical","a.yes","Werker1994_1_5m.o.","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-0.187908496732026,"Werker1994, #1",0.62,0.20961,0.457831846860832,-0.277333930822687,1.51733393082269,0.17566971372335,FALSE,"Meta-analysis","Meta-analysis"
"149","MA","Werker1994","Werker et al. (1994)",142,"3-6 mo",10,0.72,0.21296,"english",1,"typical","a.yes","Werker1994_1_5m.o.","a.cf","b.affect","b.video recording","other",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-0.187908496732026,"Werker1994, #2",0.72,0.21296,0.461475893194867,-0.184476130395391,1.62447613039539,0.118709906613035,FALSE,"Meta-analysis","Meta-analysis"
"150","MA","Werker1994","Werker et al. (1994)",262,"6-9 mo",10,0.73,0.2133225,"english",1,"typical","a.yes","Werker1994_1_9m.o.","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,9.81209150326797,"Werker1994, #3",0.73,0.2133225,0.461868487775471,-0.1752456016339,1.6352456016339,0.113984056440039,FALSE,"Meta-analysis","Meta-analysis"
"151","MA","Werker1994","Werker et al. (1994)",262,"6-9 mo",10,0.53,0.2070225,"english",1,"typical","a.yes","Werker1994_1_9m.o.","a.cf","b.affect","b.video recording","other",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,9.81209150326797,"Werker1994, #4",0.53,0.2070225,0.454997252738959,-0.361778228433028,1.42177822843303,0.244082874264615,FALSE,"Meta-analysis","Meta-analysis"
"152","MA","Werker1994","Werker et al. (1994)",142,"3-6 mo",10,0.24,0.20144,"cantonese",0,"typical","a.yes","Werker1994_2_5m.o.","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-0.187908496732026,"Werker1994, #5",0.24,0.20144,0.448820676885546,-0.639672362212559,1.11967236221256,0.592833307705,FALSE,"Meta-analysis","Meta-analysis"
"153","MA","Werker1994","Werker et al. (1994)",142,"3-6 mo",10,0.74,0.21369,"cantonese",0,"typical","a.yes","Werker1994_2_5m.o.","a.cf","b.affect","b.video recording","other",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,-0.187908496732026,"Werker1994, #6",0.74,0.21369,0.462266157099998,-0.16602501918773,1.64602501918773,0.109419145584278,FALSE,"Meta-analysis","Meta-analysis"
"154","MA","Werker1994","Werker et al. (1994)",262,"6-9 mo",10,0.4,0.204,"cantonese",0,"typical","a.yes","Werker1994_2_9m.o.","a.cf","a.preference","b.video recording","eye-tracking",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,9.81209150326797,"Werker1994, #7",0.4,0.204,0.451663591625449,-0.485244372713886,1.28524437271389,0.375825087488698,FALSE,"Meta-analysis","Meta-analysis"
"155","MA","Werker1994","Werker et al. (1994)",262,"6-9 mo",10,1.23,0.2378225,"cantonese",0,"typical","a.yes","Werker1994_2_9m.o.","a.cf","b.affect","b.video recording","other",NA,"within_two","Laboratory living room like setting","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,10,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.no",TRUE,FALSE,9.81209150326797,"Werker1994, #8",1.23,0.2378225,0.487670483010813,0.274183416975554,2.18581658302445,0.0116625074370225,TRUE,"Meta-analysis","Meta-analysis"
