"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","own_mother_a.no","own_mother_b.yes","presentation_a.tape recording","presentation_b.video recording","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm"
"126","MB","lancaster",NA,"ManyBabies Consortium (2020)",409,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.69727654530932,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lancaster, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"127","MB","langlabucla",NA,"ManyBabies Consortium (2020)",225,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.65259849011878,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"langlabucla, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"128","MB","langlabucla",NA,"ManyBabies Consortium (2020)",454.761904761905,"12-15 mo",NA,NA,NA,"english",1,"non-typical","a.yes","4","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,10.2006242707333,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"langlabucla, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"129","MB","lcdfsu",NA,"ManyBabies Consortium (2020)",425.831325301205,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,9.25021101643957,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lcdfsu, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"130","MB","lcdfsu",NA,"ManyBabies Consortium (2020)",319.388888888889,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.75341612773011,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lcdfsu, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"131","MB","lcduleeds",NA,"ManyBabies Consortium (2020)",413.531746031746,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.84615125068862,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lcduleeds, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"132","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",315.238709677419,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.61707646900904,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"133","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",147.357664233577,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.101930429460984,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"134","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",241.104938271605,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.18167004963274,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"135","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",414.882352941176,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.8905207286594,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"136","MB","lllliv",NA,"ManyBabies Consortium (2020)",399.253333333333,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.37708381644379,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lllliv, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"137","MB","lllliv",NA,"ManyBabies Consortium (2020)",292.666666666667,"9-12 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.87555074592255,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lllliv, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"138","MB","lllliv",NA,"ManyBabies Consortium (2020)",225.117318435754,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.65645257802135,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lllliv, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"139","MB","lppparisdescartes2",NA,"ManyBabies Consortium (2020)",241.6,"6-9 mo",NA,NA,NA,"french",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.19793357553271,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"lppparisdescartes2, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"140","MB","lscppsl",NA,"ManyBabies Consortium (2020)",401.677685950413,"12-15 mo",NA,NA,NA,"french",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.45672746352263,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lscppsl, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"141","MB","madlabucsd",NA,"ManyBabies Consortium (2020)",234.858823529412,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.97647574141352,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"madlabucsd, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"142","MB","minddevlabbicocca",NA,"ManyBabies Consortium (2020)",193.411764705882,"6-9 mo",NA,NA,NA,"italian",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.61487722552884,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"minddevlabbicocca, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"143","MB","minddevlabbicocca",NA,"ManyBabies Consortium (2020)",144.75,"3-6 mo",NA,NA,NA,"italian",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.0162647187652984,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"minddevlabbicocca, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"144","MB","musdevutm",NA,"ManyBabies Consortium (2020)",283,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.55798613795058,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"musdevutm, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"145","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",429.449275362319,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,9.369066143283,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"146","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",251.417910447761,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.52046677026862,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"147","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",251.417910447761,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.52046677026862,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"148","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",278,"9-12 mo",NA,NA,NA,"english",0,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.39372858210301,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"149","MB","purdueinfantspeech",NA,"ManyBabies Consortium (2020)",273,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.22947102625544,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"purdueinfantspeech, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"150","MB","socialcogumiami",NA,"ManyBabies Consortium (2020)",135.606837606838,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.284101982718355,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"socialcogumiami, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"151","MB","wsigoettingen",NA,"ManyBabies Consortium (2020)",411.939393939394,"12-15 mo",NA,NA,NA,"german",0,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.79384007814092,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"wsigoettingen, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"152","MA","Cooper1990","1","Cooper & Aslin (1990)",34,"0-3 mo",12,0.72,0.104933333333333,"english",1,"typical","a.yes","Cooper1990_1","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,34,NA,NA,NA,NA,NA,NA,NA,0.583333333,"reported_d",0.583333333,TRUE,"a.no",TRUE,FALSE,-3.62204014325835,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Cooper1990, #1",0.72,0.104933333333333,0.323934149686836,0.0851007332511952,1.3548992667488,"Meta-analysis","Meta-analysis",0.0262377928721889,TRUE
"153","MA","Cooper1990","2","Cooper & Aslin (1990)",2,"0-3 mo",16,0.72,0.0787,"english",1,"typical","a.yes","Cooper1990_2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Hospital room","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,2,NA,NA,NA,NA,NA,NA,NA,0.4375,"reported_d",0.4375,TRUE,"a.no",TRUE,FALSE,-4.6732885006828,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Cooper1990, #2",0.72,0.0787,0.280535202782111,0.170161106151422,1.26983889384858,"Meta-analysis","Meta-analysis",0.0102723865567829,TRUE
"154","MA","Cooper1994","1","Cooper & Aslin (1994)",35,"0-3 mo",12,-0.04,0.0834,"english",1,"typical","a.yes","Cooper1994_1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,12,NA,35,NA,NA,NA,NA,NA,NA,NA,0.666666667,"reported_d",0.666666667,TRUE,"a.no",TRUE,FALSE,-3.58918863208884,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Cooper1994, #1",-0.04,0.0834,0.288790581563873,-0.606019138939568,0.526019138939568,"Meta-analysis","Meta-analysis",0.889838416243367,FALSE
"155","MA","Cooper1994","2","Cooper & Aslin (1994)",35,"0-3 mo",20,0.27,0.2018225,"english",1,"typical","b.no","Cooper1994_2","a.cf","a.preference","a.tape recording","eye-tracking","not reported",NA,"between","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes","IDS","ADS",NA,10,10,35,NA,NA,NA,NA,NA,NA,NA,0.55,"reported_d",0.55,TRUE,"a.no",TRUE,FALSE,-3.58918863208884,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,"Cooper1994, #2",0.27,0.2018225,0.449246591528528,-0.610507139573292,1.15050713957329,"Meta-analysis","Meta-analysis",0.547835837288782,FALSE
"156","MA","Cooper1994","3","Cooper & Aslin (1994)",35,"0-3 mo",10,1.24,0.17688,"english",1,"typical","a.yes","Cooper1994_3_IDS_first","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,10,NA,35,NA,NA,NA,NA,NA,NA,NA,0.4,"reported_d",0.4,TRUE,"a.no",TRUE,FALSE,-3.58918863208884,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Cooper1994, #3",1.24,0.17688,0.420571040372492,0.415695907929375,2.06430409207062,"Meta-analysis","Meta-analysis",0.0031945210365989,TRUE
"157","MA","Cooper1994","3","Cooper & Aslin (1994)",35,"0-3 mo",10,-0.28,0.10392,"english",1,"typical","a.yes","Cooper1994_3_ADS_first","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,10,NA,35,NA,NA,NA,NA,NA,NA,NA,0.4,"reported_d",0.4,TRUE,"a.no",TRUE,FALSE,-3.58918863208884,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Cooper1994, #4",-0.28,0.10392,0.322366251335341,-0.911826242448455,0.351826242448455,"Meta-analysis","Meta-analysis",0.385078388926955,FALSE
"158","MA","Cooper1997","1","Cooper et al. (1997)",39,"0-3 mo",20,-0.36,0.05324,"english",1,"typical","a.yes","Cooper1997_1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,39,NA,NA,NA,NA,NA,NA,NA,0.4,"reported_d",0.4,TRUE,"b.yes",TRUE,FALSE,-3.45778258741079,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,"Cooper1997, #1",-0.36,0.05324,0.230737946597433,-0.812238065197696,0.0922380651976956,"Meta-analysis","Meta-analysis",0.118709906613035,FALSE
"159","MA","Cooper1997","2","Cooper et al. (1997)",43,"0-3 mo",20,0.45,0.0550625,"english",1,"typical","a.yes","Cooper1997_2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,43,NA,NA,NA,NA,NA,NA,NA,0.2,"reported_d",0.2,TRUE,"a.no",TRUE,FALSE,-3.32637654273273,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"Cooper1997, #2",0.45,0.0550625,0.234654000605146,-0.00991339001432667,0.909913390014327,"Meta-analysis","Meta-analysis",0.0551468866214124,FALSE
"160","MA","Cooper1997","3","Cooper et al. (1997)",126,"3-6 mo",23,0.34,0.0459913043478261,"english",1,"typical","a.yes","Cooper1997_3","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,23,NA,126,NA,NA,NA,NA,NA,NA,NA,0.47826087,"reported_d",0.47826087,TRUE,"b.yes",TRUE,FALSE,-0.599701115663085,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,"Cooper1997, #3",0.34,0.0459913043478261,0.214455833093498,-0.0803257091377881,0.760325709137788,"Meta-analysis","Meta-analysis",0.112873657762701,FALSE
"161","MA","Fernald1985","1","Fernald (1985)",123,"3-6 mo",48,0.65,0.025234375,"english",1,"typical","a.yes","Fernald1985","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,48,NA,123,NA,NA,NA,NA,NA,NA,NA,0.4375,"reported_d",0.4375,TRUE,"a.no",TRUE,FALSE,-0.698255649171626,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Fernald1985, #1",0.65,0.025234375,0.158853312839235,0.338653228010225,0.961346771989775,"Meta-analysis","Meta-analysis",4.27991088125523e-05,TRUE
"162","MA","Fernald1987","1","Fernald & Kuhl (1987)",124,"3-6 mo",20,1.54,0.10929,"english",1,"typical","a.yes","Fernald1987_1","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,124,NA,NA,NA,NA,NA,NA,NA,0.45,"reported_d",0.45,TRUE,"a.no",TRUE,FALSE,-0.665404138002113,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #1",1.54,0.10929,0.330590380985291,0.892054759633454,2.18794524036655,"Meta-analysis","Meta-analysis",3.18780638086658e-06,TRUE
"163","MA","Fernald1987","2","Fernald & Kuhl (1987)",122,"3-6 mo",20,0,0.05,"english",1,"typical","a.yes","Fernald1987_2","c.other","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,122,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-0.73110716034114,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #2",0,0.05,0.223606797749979,-0.438261270288291,0.438261270288291,"Meta-analysis","Meta-analysis",1,FALSE
"164","MA","Fernald1987","3","Fernald & Kuhl (1987)",125,"3-6 mo",20,0.8,0.066,"english",1,"typical","a.yes","Fernald1987_3","c.other","a.preference","a.tape recording","behavior","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,NA,20,NA,125,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-0.632552626832599,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #3",0.8,0.066,0.256904651573303,0.296476135455516,1.30352386454448,"Meta-analysis","Meta-analysis",0.00184572131769634,TRUE
"165","MA","Glenn1983","1","Glenn & Cunningham (1983)",372,"9-12 mo",10,2.56,0.42768,"english",0,"non-typical","a.yes","Glenn1983_1_sample2","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Home","child’s mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,10,NA,372,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,7.48177063203731,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Glenn1983, #1",2.56,0.42768,0.653972476485058,1.27823749920882,3.84176250079118,"Meta-analysis","Meta-analysis",9.05775358439609e-05,TRUE
"166","MA","Glenn1983","1","Glenn & Cunningham (1983)",279,"6-9 mo",10,2.39,0.385605,"english",0,"typical","a.yes","Glenn1983_1_sample1","c.other","a.preference","a.tape recording","behavior","significant",NA,"within_two","Home","child’s mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,NA,10,NA,279,NA,NA,NA,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,4.42658009327253,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Glenn1983, #2",2.39,0.385605,0.620971013816265,1.1729191774768,3.6070808225232,"Meta-analysis","Meta-analysis",0.000118692591689395,TRUE
"167","MA","Kaplan1995a","1","Kaplan et al. (1995a)",124,"3-6 mo",77,0.76,0.0557074644653592,"english",1,"typical","a.yes","Kaplan1995a_1_a","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"between","Laboratory","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,38,39,124,NA,NA,NA,NA,NA,NA,NA,NA,"reported_d",NA,TRUE,"a.no",TRUE,FALSE,-0.665404138002113,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Kaplan1995a, #1",0.76,0.0557074644653592,0.236024287871734,0.297400896294687,1.22259910370531,"Meta-analysis","Meta-analysis",0.00128187199683638,TRUE
