"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","test_lang_NA","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","own_mother_a.no","own_mother_b.yes","presentation_a.tape recording","presentation_b.video recording","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm"
"133","MB","lcdfsu",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lcdfsu, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"134","MB","lcdfsu",NA,"ManyBabies Consortium (2020)",NA,"9-12 mo",NA,NA,NA,NA,NA,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lcdfsu, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"135","MB","lcduleeds",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lcduleeds, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"136","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"137","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",NA,"6-9 mo",NA,NA,NA,NA,NA,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"138","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",NA,"9-12 mo",NA,NA,NA,NA,NA,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"ldlottawa, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"139","MB","lllliv",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lllliv, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"140","MB","lllliv",NA,"ManyBabies Consortium (2020)",NA,"9-12 mo",NA,NA,NA,NA,NA,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lllliv, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"141","MB","lscppsl",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"lscppsl, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"142","MB","musdevutm",NA,"ManyBabies Consortium (2020)",NA,"9-12 mo",NA,NA,NA,NA,NA,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"musdevutm, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"143","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"144","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",NA,"6-9 mo",NA,NA,NA,NA,NA,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"145","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",NA,"9-12 mo",NA,NA,NA,NA,NA,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"nusinfantlanguagecentre, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"146","MB","pocdnorthwestern",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"pocdnorthwestern, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"147","MB","purdueinfantspeech",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"purdueinfantspeech, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"148","MB","purdueinfantspeech",NA,"ManyBabies Consortium (2020)",NA,"6-9 mo",NA,NA,NA,NA,NA,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"purdueinfantspeech, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"149","MB","udssaarland",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"udssaarland, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"150","MB","weltentdeckerzurich",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"weltentdeckerzurich, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"151","MB","wsigoettingen",NA,"ManyBabies Consortium (2020)",NA,"12-15 mo",NA,NA,NA,NA,NA,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"wsigoettingen, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"152","MA","Cooper1990","1","Cooper & Aslin (1990)",34,"0-3 mo",12,0.689513180009537,0.103142851058619,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,34,NA,33.6,21.4,19.8,15.3,NA,NA,0.583333333,"d_within_two",0.583333333,TRUE,"a.no",TRUE,FALSE,-5.68583906624411,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Cooper1990, #1",0.689513180009537,0.103142851058619,0.321158607324511,0.0600538763284546,1.31897248369062,"Meta-analysis","Meta-analysis",0.0317968389671732,TRUE
"153","MA","Cooper1990","2","Cooper & Aslin (1990)",2,"0-3 mo",16,0.789944866954881,0.0820004029008864,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Hospital room","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,2,NA,18.3,13.9,6.6,4.3,NA,NA,0.4375,"d_within_two",0.4375,TRUE,"a.no",TRUE,FALSE,-6.73708742366855,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Cooper1990, #2",0.789944866954881,0.0820004029008864,0.286357124760126,0.228695215708591,1.35119451820117,"Meta-analysis","Meta-analysis",0.00580494777085749,TRUE
"154","MA","Cooper1994","1","Cooper & Aslin (1994)",35,"0-3 mo",12,-0.0386746807953744,0.0833956554556093,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,12,NA,35,NA,30.4,31,17.6,13.1,NA,NA,0.666666667,"d_within_two",0.666666667,TRUE,"a.no",TRUE,FALSE,-5.65298755507459,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Cooper1994, #1",-0.0386746807953744,0.0833956554556093,0.288783059502474,-0.60467907676551,0.527329715174762,"Meta-analysis","Meta-analysis",0.893463498021829,FALSE
"155","MA","Cooper1994","2","Cooper & Aslin (1994)",35,"0-3 mo",20,0.27,0.2018225,"english",1,"typical","b.no","2","a.cf","a.preference","a.tape recording","eye-tracking","not reported",3,"between","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes","IDS","ADS",0.57,10,10,35,35,38.6,33.4,NA,NA,NA,NA,0.55,"reported_d",0.55,TRUE,"a.no",TRUE,FALSE,-5.65298755507459,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,"Cooper1994, #2",0.27,0.2018225,0.449246591528528,-0.610507139573292,1.15050713957329,"Meta-analysis","Meta-analysis",0.547835837288782,FALSE
"156","MA","Cooper1994","3","Cooper & Aslin (1994)",35,"0-3 mo",10,1.24184984662166,0.177109552077712,"english",1,"typical","a.yes","3_IDS_first","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,10,NA,35,NA,44.6,25.7,19.9,8.2,NA,NA,0.4,"d_within_two",0.4,TRUE,"a.no",TRUE,FALSE,-5.65298755507459,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Cooper1994, #3",1.24184984662166,0.177109552077712,0.420843857122463,0.417011043546711,2.06668864969661,"Meta-analysis","Meta-analysis",0.00316894069758744,TRUE
"157","MA","Cooper1994","3","Cooper & Aslin (1994)",35,"0-3 mo",10,-0.279891334248482,0.10391695794937,"english",1,"typical","a.yes","3_ADS_first","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,10,NA,35,NA,23.1,27.4,12.6,17.7,NA,NA,0.4,"d_within_two",0.4,TRUE,"a.no",TRUE,FALSE,-5.65298755507459,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,"Cooper1994, #4",-0.279891334248482,0.10391695794937,0.322361532986443,-0.911708328903031,0.351925660406068,"Meta-analysis","Meta-analysis",0.385255903136768,FALSE
"158","MA","Cooper1997","1","Cooper et al. (1997)",38.7,"0-3 mo",20,-0.360412516046431,0.053247429543073,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",10,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,38.7,NA,30.6,36.3,13.37,17.93,NA,NA,0.4,"d_within_two",0.4,TRUE,"b.yes",TRUE,FALSE,-5.53143696374739,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,"Cooper1997, #1",-0.360412516046431,0.053247429543073,0.230754045561661,-0.8126821346342,0.0918571025413389,"Meta-analysis","Meta-analysis",0.118313823154806,FALSE
"159","MA","Cooper1997","2","Cooper et al. (1997)",42.7,"0-3 mo",20,0.446187426875581,0.0549770804975463,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",10,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,42.7,NA,34.25,24.82,25.04,16.32,NA,NA,0.2,"d_within_two",0.2,TRUE,"a.no",TRUE,FALSE,-5.40003091906934,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,"Cooper1997, #2",0.446187426875581,0.0549770804975463,0.234471918356008,-0.0133690884882099,0.905743942239372,"Meta-analysis","Meta-analysis",0.0570475763609073,FALSE
"160","MA","Cooper1997","3","Cooper et al. (1997)",126,"3-6 mo",23,0.337173813282663,0.0459496995731211,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking","significant",10,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,23,NA,126,NA,23.72,19.9,12.76,9.69,NA,NA,0.47826087,"d_within_two",0.47826087,TRUE,"b.yes",TRUE,FALSE,-2.66350003864884,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,"Cooper1997, #3",0.337173813282663,0.0459496995731211,0.214358810346394,-0.0829617347651199,0.757309361330447,"Meta-analysis","Meta-analysis",0.1157324244104,FALSE
"161","MA","Droucker2013","1","Droucker et al. (2013)",183,"3-6 mo",22,0.287170179872501,0.0473287889138183,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,1.44,22,NA,183,NA,19.21,17.74,4.45,5.71,0.3,0.576,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,-0.79096390198655,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #1",0.287170179872501,0.0473287889138183,0.217551807424848,-0.139223527451795,0.713563887196797,"Meta-analysis","Meta-analysis",0.186832264662152,FALSE
"162","MA","Droucker2013","1","Droucker et al. (2013)",244,"6-9 mo",22,0.288624400808859,0.047347819198688,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,2.04,22,NA,244,NA,19.66,17.97,4.88,6.69,0.41,0.819,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,1.21297827935379,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #2",0.288624400808859,0.047347819198688,0.217595540392463,-0.137855021556899,0.715103823174617,"Meta-analysis","Meta-analysis",0.184698603208278,FALSE
"163","MA","Droucker2013","1","Droucker et al. (2013)",365,"9-12 mo",22,0.24259581236129,0.046792107458528,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,1.98,22,NA,365,NA,20.86,19.5,5.34,5.86,0.4,0.837,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,5.18801113086496,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #3",0.24259581236129,0.046792107458528,0.216314834115758,-0.181373471827352,0.666565096549933,"Meta-analysis","Meta-analysis",0.262077597275198,FALSE
"164","MA","Droucker2013","1","Droucker et al. (2013)",548,"15-18 mo",22,0.520761494094586,0.0516180121302642,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,2.49,22,NA,548,NA,19.3,15.74,6.96,6.71,0.48,0.521,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,11.199837674886,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #4",0.520761494094586,0.0516180121302642,0.227195977363738,0.0754655610292821,0.96605742715989,"Meta-analysis","Meta-analysis",0.0218984528866559,TRUE
"165","MA","Droucker2013","1","Droucker et al. (2013)",183,"3-6 mo",14,-0.00716643363694475,0.0714304056346812,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,-0.04,14,NA,183,NA,19.26,19.3,6.22,4.86,0.01,0.74,NA,"d_within_two",NA,TRUE,"a.no",TRUE,FALSE,-0.79096390198655,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #5",-0.00716643363694475,0.0714304056346812,0.267264673375815,-0.530995567793404,0.516662700519514,"Meta-analysis","Meta-analysis",0.978608090772293,FALSE
"166","MA","Droucker2013","1","Droucker et al. (2013)",244,"6-9 mo",14,0.109676843327839,0.0718581789272271,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,0.48,14,NA,244,NA,23.42,22.82,6.13,4.72,0.13,0.654,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,1.21297827935379,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #6",0.109676843327839,0.0718581789272271,0.26806375907091,-0.415718470011568,0.635072156667245,"Meta-analysis","Meta-analysis",0.682433537049248,FALSE
"167","MA","Droucker2013","1","Droucker et al. (2013)",365,"9-12 mo",14,0.289289689579706,0.0744174473034687,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,1.9,14,NA,365,NA,20.83,18.91,7.34,5.85,0.47,0.86,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,5.18801113086496,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #7",0.289289689579706,0.0744174473034687,0.272795614523893,-0.245379890027596,0.823959269187009,"Meta-analysis","Meta-analysis",0.288933957770307,FALSE
"168","MA","Droucker2013","1","Droucker et al. (2013)",548,"15-18 mo",14,0.696324128421692,0.0887452604222224,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar female",0,0,1,"a.simulated","test_only","a.native","no",NA,NA,2.77,14,NA,548,NA,25.02,20.02,7.09,7.27,0.61,0.558,NA,"d_within_two",NA,FALSE,"a.no",TRUE,FALSE,11.199837674886,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"Droucker2013, #8",0.696324128421692,0.0887452604222224,0.297901427358485,0.112448059855987,1.2802001969874,"Meta-analysis","Meta-analysis",0.0194167678625699,TRUE
"169","MA","Fernald1985","1","Fernald (1985)",123,"3-6 mo",48,0.32,0.0219,"english",1,"typical","a.yes","1","c.other","a.preference","a.tape recording","behavior","significant",15,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","conditioning","a.native","yes",NA,NA,2.24,48,NA,123,NA,8.73,7.5,NA,NA,NA,NA,0.4375,"reported_d",0.4375,TRUE,"a.no",TRUE,FALSE,-2.76205457215738,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"Fernald1985, #1",0.32,0.0219,0.147986485869487,0.0299518174971591,0.610048182502841,"Meta-analysis","Meta-analysis",0.0305904682121416,TRUE
"170","MA","Fernald1987","1","Fernald & Kuhl (1987)",124,"3-6 mo",20,0.771,0.064861025,"english",1,"typical","a.yes","1","c.other","a.preference","a.tape recording","behavior","significant",15,"within_one","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,3.45,20,NA,124,NA,9.8,7.5,NA,NA,NA,NA,0.45,"reported_d",0.45,TRUE,"a.no",TRUE,FALSE,-2.72920306098786,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #1",0.771,0.064861025,0.254678277440382,0.271839748572152,1.27016025142785,"Meta-analysis","Meta-analysis",0.0024670903018944,TRUE
"171","MA","Fernald1987","2","Fernald & Kuhl (1987)",122,"3-6 mo",20,0.148,0.0505476,"english",1,"typical","a.yes","2","c.other","a.preference","a.tape recording","behavior","non-significant",15,"within_one","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,0.66,20,NA,122,NA,8.15,7.5,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-2.79490608332689,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #2",0.148,0.0505476,0.224827934207473,-0.292654653765189,0.588654653765189,"Meta-analysis","Meta-analysis",0.510357462714241,FALSE
"172","MA","Fernald1987","3","Fernald & Kuhl (1987)",125,"3-6 mo",20,0.246,0.0515129,"english",1,"typical","a.yes","3","c.other","a.preference","a.tape recording","behavior","non-significant",15,"within_one","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","conditioning","c.artificial","yes",NA,NA,1.1,20,NA,125,NA,8.6,7.5,NA,NA,NA,NA,0.5,"reported_d",0.5,TRUE,"a.no",TRUE,FALSE,-2.69635154981835,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,"Fernald1987, #3",0.246,0.0515129,0.226964534674473,-0.198842313729859,0.690842313729859,"Meta-analysis","Meta-analysis",0.278422540881879,FALSE
"173","MA","Hayashi2001","2","Hayashi et al. (2001)",167.5,"3-6 mo",24,0.774450026362151,0.0541619342360903,"japanese",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior","significant",16,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","familiarization","a.native","no",NA,NA,5.6,24,NA,167.5,NA,11.48,8.87,3.4,3.34,NA,NA,0.39,"d_within_two",0.39,TRUE,"a.no",TRUE,FALSE,-1.30016232511401,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,"Hayashi2001, #1",0.774450026362151,0.0541619342360903,0.232727166948963,0.318313160918144,1.23058689180616,"Meta-analysis","Meta-analysis",0.000875609325162285,TRUE
